Date,Open,High,Low,Close,Volume
2006-01-03,62.42984383848864,63.62096681684613,62.41840581536051,62.577224158966295,11662614.125481715
2006-01-04,65.4710734165816,66.58250000683326,65.3892933263443,66.1596118662189,11472258.490739811
2006-01-05,70.49646878811134,71.37747800620751,70.28439803188856,69.99870836362022,10247861.55550947
2006-01-06,73.41231985202785,74.22407030496238,73.13311135231714,73.04532294098637,9795658.952901443
2006-01-09,75.06971573612485,75.90703974142522,74.81240604437255,74.80796641724098,9599158.788135318
2006-01-10,75.10042016088137,75.99047795567787,74.88631968354385,75.20511732927145,9769845.312580658
2006-01-11,75.44821102749832,76.39667279373845,75.29296192844745,75.50037352873314,9760992.659819588
2006-01-12,75.88568352758875,76.80790419268189,75.70409047249997,75.88988958228552,9651513.373071171
2006-01-13,76.40778990786102,77.31223975259371,76.20714712240027,76.3014487371984,9507457.959350796
2006-01-17,75.35969952522329,76.28448172269329,75.16204710986452,75.53129363063773,9744049.52209315
2006-01-18,73.87358443914617,74.95991767469582,73.79128089869894,74.43346299213388,10177455.841798756
2006-01-19,75.04057185512087,75.98054873214062,74.87166692831029,74.94265034063451,9760749.920862464
2006-01-20,74.00096244357064,75.00259416680542,73.84195667709075,74.41415226775595,10063479.560738808
2006-01-23,73.69948725399803,74.69003102607542,73.53802054419536,73.83489942746623,9991905.1308703
2006-01-24,73.2642509241439,74.21736064146562,73.06222061485414,73.52733613887911,10078736.616393246
2006-01-25,72.72786007676993,73.70277468704228,72.53928386764873,72.98886793500229,10159622.134913238
2006-01-26,73.10221985967232,74.04899912425732,72.88231825137576,73.18884350129825,9996524.647869373
2006-01-27,73.53863980004273,74.39462906988336,73.25094969644296,73.46730953881656,9832665.416763002
2006-01-30,72.9543254190734,73.84408022102576,72.68328376001733,73.16706823979776,10024359.933781594
2006-01-31,73.59983566351082,74.4896887639483,73.3388422520184,73.61171415136825,9874372.866511678
2006-02-01,74.12452930365134,74.96983041410026,73.8301596004806,74.14798085537915,9789508.532606896
2006-02-02,74.3047828958928,75.16954098619276,74.02832759198971,74.39584276503447,9804255.923313675
2006-02-03,74.93740100553974,75.76280599650458,74.64382795978307,74.90722693020906,9684918.451672778
2006-02-06,75.1657017937644,75.98583462650402,74.87079163934362,75.22599572533863,9697411.189621298
2006-02-07,75.63720912685355,76.47915646259446,75.36695835010568,75.75116449313094,9676799.044971325
2006-02-08,75.46269393290811,76.3264909488014,75.2090521088297,75.54174619271066,9700289.914606748
2006-02-09,74.5176882574935,75.36173467642854,74.247645541586,74.65798289510958,9849608.73678654
2006-02-10,72.85768774457307,73.8102272023254,72.66569088139295,73.30673065957131,10251328.939112838
2006-02-13,72.67543729443824,73.56145183437111,72.45381654598884,72.9246435455063,10233394.326764112
2006-02-14,72.2178907365697,73.13356612019332,72.02947310067225,72.63316580299752,10436544.245955938
2006-02-15,71.21897879595267,72.09152814293492,71.00058221395747,71.49934957432482,10521554.057857689
2006-02-16,71.0004047758655,71.8319721740722,70.74006063244333,71.06986580031683,10434091.231088944
