Date,Open,High,Low,Close,Volume
2006-01-03,24.13495556195186,24.420459777869468,24.592417078176343,24.56076458889602,45365393.69070914
2006-01-04,26.136796934489684,26.477890913721858,26.11009164226425,26.49006799797884,65350561.73989156
2006-01-05,29.81571804184449,30.08469140416136,29.58020297570965,29.940173739704093,43396856.31099106
2006-01-06,27.00033042293825,27.2370166726434,26.78410252262424,27.061980478001804,46803343.05857747
2006-01-09,24.142305765206707,24.37159140604568,23.84648975302868,24.11764594918639,63361170.92748241
2006-01-10,24.59531679817292,24.81158859663419,24.32766438707518,24.531491408165973,61032703.96617427
2006-01-11,24.389112095903247,24.58226607049425,24.18982124439015,24.33762994941063,50475778.06945898
2006-01-12,23.884717176119548,24.0611558397404,23.69626799564577,23.812749225628416,47210080.82814147
2006-01-13,23.83437613651524,24.009675189594244,23.667260951771784,23.766390665807965,46733479.61467566
2006-01-17,24.806209848722613,24.986989100245,24.559683711330653,24.70597582579788,48532464.19791333
2006-01-18,25.906468033461508,26.0725103898878,25.63656218341784,25.76740934640529,42109303.17879878
2006-01-19,27.13184058789924,27.29476340471326,26.85314541198316,26.995623555204816,35676679.328118354
2006-01-20,28.093871826048296,28.25420147177709,27.799863077516992,27.945047073401884,32313407.7596453
2006-01-23,28.47826285163904,28.637097574623304,28.22689745705232,28.334356473229924,30359590.691266585
2006-01-24,27.997413930272494,28.154761216373583,27.76651656721136,27.8617425934601,30744375.92866686
2006-01-25,27.82044770899452,27.96927247238793,27.59337785636679,27.65905837265224,30694544.423502687
2006-01-26,28.492787381980584,28.641711898981963,28.28877526416437,28.338556100352555,27770813.527533263
2006-01-27,28.185324159303583,28.336883074032507,27.992856754530813,28.05358717622181,27481958.203811426
2006-01-30,28.4669427889836,28.626995347947148,28.35469125700788,28.396179308547143,24109357.654889025
2006-01-31,28.74001035787325,28.91329091698775,28.61845877226536,28.68999721219796,26578076.463065326
2006-02-01,28.24716929541312,28.43516086255241,28.130106437121725,28.22187983571536,32289379.23594279
2006-02-02,27.765614418911667,27.95578361082469,27.622207244520943,27.729064326474536,36060242.39886231
2006-02-03,27.92594695547029,28.1198301771401,27.76262532310524,27.88540690153188,37401811.19562757
2006-02-06,28.203396243440817,28.39625734273729,28.03457494262896,28.166145285143138,35402251.181642145
2006-02-07,28.63303827490591,28.831878649431243,28.464311485083027,28.616996178024827,33980830.7656291
2006-02-08,28.480873285627364,28.681312854559284,28.27360826544298,28.453226302349293,36090392.93294986
2006-02-09,27.913724631879955,28.113911814718342,27.730667373625984,27.900047192577595,36679772.31037265
2006-02-10,27.6751340082238,27.88665224895665,27.49007561339437,27.6792349882731,40639258.12114583
2006-02-13,28.07168030566329,28.287287143076423,27.851136099922016,28.05373286651353,43337665.4135733
2006-02-14,26.93183992447039,27.148629475192948,26.722869019869563,26.933933022292123,45700962.24630416
2006-02-15,27.30219669149228,27.52449005521844,27.056202900815347,27.2851697560644,48758557.46329367
2006-02-16,27.47726603086745,27.70201039174124,27.2255033828426,27.44902813793165,50621789.035647206
2006-02-17,27.81451970388221,28.044566131312106,27.53803704672918,27.780240235745094,52255625.67256616
2006-02-21,27.147112549544943,27.366933310929443,26.86767721159704,27.089844384768675,52712612.09465084
2006-02-22,26.76262128849688,26.98420301383227,26.448850134179807,26.68284033992337,57204346.77531875
2006-02-23,26.264628247737427,26.47967325941404,25.935060541207285,26.16994180705694,57528436.3134292
2006-02-24,25.72285667882896,25.93715825333497,25.39407990154817,25.62518637315623,59532435.500801735
2006-02-27,25.633125887037693,25.83381452023032,25.320822996337103,25.51856692695577,55833017.14350768
2006-02-28,25.35356101961837,25.556098278204225,25.032666735356624,25.23116451338476,58581920.53894363
2006-03-01,25.192090823232903,25.39091162792343,24.88855104811019,25.060892162659595,58832427.23704536
2006-03-02,24.030156697526653,24.22661620755048,23.740086047600087,23.92526705909533,58804585.23777075
2006-03-03,24.49677404946457,24.68510425410778,24.208466252646826,24.37496215358232,55432960.53711482
2006-03-06,24.32804737130316,24.50711449517143,24.064573464860327,24.209103619848065,51726003.15742803
2006-03-07,24.37744044820884,24.55711890659175,24.14130879307107,24.277598187339738,49878036.66446627
2006-03-08,24.80566638418272,24.98797744574598,24.552279319585587,24.7057600556284,49274414.648067705
2006-03-09,25.39063736459937,25.569200232626905,25.13051308126003,25.280447843239266,46567081.545714736
2006-03-10,25.69137961502389,25.86369887975794,25.447980766789644,25.58284884190272,42587445.070895016
2006-03-13,25.33317996032756,25.508750901024413,25.102604760997387,25.242510082471625,43391559.62056796
2006-03-14,25.90198526705728,26.075367861658624,25.689490372039405,25.81252421476455,40439232.94290879
2006-03-15,25.37672643001175,25.56100086907597,25.16691720111262,25.323694786620926,42901248.86305008
2006-03-16,26.040840912618304,26.22771400412608,25.80651440251216,25.964424969801204,44279308.26851169
2006-03-17,26.56110166507325,26.74683646685181,26.31623832546017,26.46897957043506,43673296.93131304
2006-03-20,27.214046499541,27.3976775470277,26.977610920657884,27.130726143283663,39323426.61067
2006-03-21,28.09664720296094,28.273127978315664,27.856488374384657,27.990881361336733,35523306.5528428
