Date,Open,High,Low,Close,Volume
2006-01-03,368.1348779936207,371.0354127006871,364.9671881582359,368.550638898578,5944673.851819861
2006-01-04,372.6544738105477,375.42337911581006,369.7160579568128,372.7491393245505,5058129.887490099
2006-01-05,341.54534307670576,343.77333289980675,339.6198173501016,341.00747790820014,3674844.4681473295
2006-01-06,347.9873167372504,350.4806377300505,345.2972534144318,347.3455083395034,4373463.922225914
2006-01-09,330.45287983626446,332.7542523217533,327.98061371796064,329.5343491411149,4021085.58795986
2006-01-10,405.501553391024,409.0891204303395,400.0581339683412,405.8052647102325,6763599.97956416
2006-01-11,452.30166098034505,456.2885390329185,446.5806779860859,452.64941030488063,7048646.143764216
2006-01-12,453.64137098921447,457.317766278734,448.90065099827376,453.3683041930576,5698310.7096624365
2006-01-13,447.5677241487849,451.060225272261,443.1988024118537,446.8652436139741,4996890.352491309
2006-01-17,451.7436817989628,455.2735052341858,447.2417450367116,451.0659866878195,4959816.25382547
2006-01-18,452.30720606610976,455.7654370066588,447.9525766221631,451.5542769705814,4602931.79827309
2006-01-19,455.1981978244559,458.6405203943678,450.9054729871267,454.3399909530437,4405993.164382628
2006-01-20,451.6234511635766,455.0061035052148,447.43000725756497,450.7054223256797,4254186.719953455
2006-01-23,494.1201151450708,498.0499879829274,488.7958320445917,493.7952817966079,5121350.770490694
2006-01-24,534.4436103939067,538.6662633963258,529.0806224328128,534.1244051565097,5202926.181436659
2006-01-25,577.8734138532751,582.5409003872844,571.7481793312048,577.8486416190702,5607157.434289033
2006-01-26,584.0841026436839,588.5941823575622,578.4998833866376,583.8048805282056,4754029.728788964
2006-01-27,580.5730050003633,584.8764610649265,575.5563659204402,580.0034163656901,4008846.234350943
2006-01-30,579.2319846898041,583.4443976333991,574.4699320159714,578.4635739721496,3652272.7590737576
2006-01-31,572.7523627352568,576.822632498326,568.30036728285,571.8160347733982,3252753.918256157
2006-02-01,567.0555792771788,571.0740767875152,562.6494390692533,566.0751227221905,3196875.318464319
2006-02-02,564.4839939431698,568.4981930638853,560.0387687945585,563.5106647440048,3248498.314835295
2006-02-03,553.171309126764,556.988860209441,549.13303519087,552.0331188765377,2795497.5734480005
2006-02-06,546.4540953157726,550.2554017322832,542.3399750423582,545.3194919760607,2914013.675353436
2006-02-07,547.3636918354453,551.1907755693815,543.1815516017384,546.2478365775551,2984592.8079404444
2006-02-08,544.6255349457953,548.4617661350997,540.3358744637322,543.5273006688524,3073275.086205898
2006-02-09,503.60856312209927,507.11624750668335,499.63978260531707,502.3864942184367,2983509.205918821
2006-02-10,485.6010877230145,489.1800079371271,481.1809542955391,484.61798799772896,3866265.669203885
2006-02-13,450.5614465628632,453.90142089709553,446.3153858740192,449.5435288046206,3984019.85754653
2006-02-14,442.87695563801975,446.0259743097929,439.09751754575433,441.6858267802176,3460875.703288694
2006-02-15,436.2095515586498,439.33742265452526,432.42831909085794,435.00379193700473,3597270.3634430105
2006-02-16,450.2229346078313,453.6310698134975,445.77895406263633,449.3587175605794,4301603.295781104
2006-02-17,480.5310274040007,484.2979534443494,475.4446917912013,480.0412271687688,4841527.306881619
2006-02-21,489.1372975778158,492.9083504190835,484.1912766813103,488.5949875633712,4608728.484353841
2006-02-22,488.8306867780437,492.4128093810261,484.5385341193896,487.9402770732826,3883668.7900263593
2006-02-23,485.33756109016326,488.7997500598507,481.4214606871757,484.1919777188632,3514698.167608839
2006-02-24,466.85513236737694,470.3228827732858,462.6498554036493,465.8423569454996,4115730.993424191
2006-02-27,472.08653068750976,475.55418604942287,467.8923776815869,471.1134989084501,3926873.272382889
2006-02-28,477.8130486213532,481.37897844822953,473.3860844003365,476.9078554489809,4123629.865567859
2006-03-01,466.15145877390006,469.4312076509312,462.3895164142799,464.9448948638829,3305183.843589788
2006-03-02,425.4235566050408,428.4195207083418,421.8760214346148,424.1125158252495,3393798.9418876367
2006-03-03,419.8032013577947,422.7799355590005,416.2431926674869,418.4386400597442,3478755.1429570136
2006-03-06,411.2513998422983,414.0519492403,408.099309804501,409.7374360564162,3041134.836510984
2006-03-07,409.1131113497019,411.9822328494632,405.7693644211532,407.6417409904814,3401030.306198359
2006-03-08,428.2617337081427,431.442185907494,424.30230011181766,427.0980402121975,4106485.265176903
2006-03-09,442.3092400981844,445.71775289754913,438.0877499337288,441.2654057054837,4729592.7189307
2006-03-10,448.7605680906684,452.1626225899115,444.6606280507089,447.6106806097866,4488629.939832406
2006-03-13,420.66654143868055,423.9074936916956,416.6120647337869,419.4804281687293,4688626.950297327
2006-03-14,419.470488001402,422.6038490483633,415.63677935281095,418.2121632997084,4244193.103089564
2006-03-15,424.8353202653956,428.1602887011412,420.4564356896037,423.78209435492994,4815504.75132796
2006-03-16,420.4442307061008,423.6031939135282,416.4219074758551,419.2941451128075,4249447.783321535
2006-03-17,420.6745196817438,423.7850071798485,416.7664901014836,419.4352116616668,4010373.023872744
2006-03-20,418.0967459801495,421.0950687312028,414.443785321192,416.7782869399733,3618555.620450568
2006-03-21,414.02562426364017,416.9629657477389,410.5110419069911,412.6281998629637,3500357.844877259
2006-03-22,412.7783069366407,415.7465974046202,409.1243686632656,411.4483137647816,3650555.223922436
2006-03-23,418.2274566978921,421.3052321561768,414.30933006085127,417.06259332022057,3933865.883986495
2006-03-24,416.28147795514695,419.3338573723713,412.3067314877638,415.20106180271097,3847731.8749394175
2006-03-27,414.1247673607604,417.1702823393574,410.1042966871204,413.0380475218926,3857430.241157088
2006-03-28,409.537483215049,412.5516178376579,405.5430547938825,408.455280703024,3878140.7698811
2006-03-29,420.657701145952,423.7843418551581,416.44273591415487,419.7602101671952,3991270.421543597
2006-03-30,415.5657528009973,418.7213308640895,411.2177536216934,414.814209794349,4314841.662550269
2006-03-31,406.4220481328179,409.27770984546015,402.8360668581183,405.3383138376415,3377511.0817411924
2006-04-03,393.7327538713621,396.3900657017229,390.6177126221406,392.3354074316848,2967419.8813850195
2006-04-04,387.9042452404248,390.5412329828873,384.8087184220514,386.4971880472973,3093265.1911961385
2006-04-05,388.5350522986295,391.246273893852,385.3025022275188,387.19415420304153,3424675.5719889603
2006-04-06,383.3498956460421,386.0742577835965,380.0626700735961,382.0074808241427,3668196.403183289
2006-04-07,379.77329648965457,382.45927162066687,376.592443073348,378.3734175826437,3645845.3300568433
2006-04-10,378.153395270684,380.8316900759345,374.9455783612833,376.75831154609983,3646076.925484435
2006-04-11,378.61202371349145,381.3222795856568,375.33320709349147,377.22068104056416,3763839.0663598846
2006-04-12,384.8720461051345,387.7159080502452,381.293461289872,383.5972252680687,4112744.6911250455
2006-04-13,393.9348545910573,396.9081887815359,390.1242262143589,392.7596442930085,4370657.763729413
2006-04-17,385.7019659562647,388.7819558517413,381.35567394115054,384.8392534130831,5030508.532019698
2006-04-18,408.9039245699417,412.1369669281857,404.5112461854694,408.1048695456513,4988312.064753935
2006-04-19,426.57826829106864,429.940966420474,421.98858204178543,425.8571484318217,4920093.483741892
2006-04-20,440.21124518952814,443.6512213202834,435.7371792847576,439.37435779925295,4876652.912145583
2006-04-21,437.2605968979264,440.61706538467166,432.98337918657415,436.2152563854492,4581176.631495548
2006-04-24,468.3843482067961,472.0471656574294,463.5057082297472,467.6651962563722,4793942.859786381
2006-04-25,487.6097497070088,491.38493118611154,482.7953579030033,486.848017512921,4719007.683174423
2006-04-26,490.005480853428,493.6347354897198,485.6794346768195,488.9664766817694,4038216.229762281
2006-04-27,499.5887634940031,503.3349815772427,495.0026789793014,498.62470929118376,4172569.992291211
2006-04-28,495.8161543917201,499.501631242112,491.3233716891812,494.8007870667938,4019159.714254203
2006-05-01,492.3854247921505,496.0102979772985,488.0144381764464,491.34566177404434,3883465.987816752
2006-05-02,496.2618438176539,499.8781370662945,491.8756224073552,495.26114595579895,3679252.392981537
2006-05-03,486.9524182255206,490.46659757880514,482.71267663517926,485.8518995069151,3528063.307849378
2006-05-04,482.1557020974368,485.6165826650777,477.9955123744099,481.0393620142093,3461590.5981187047
2006-05-05,475.8746510706946,479.2885507243138,471.7597136277888,474.81072181903386,3488502.461432175
2006-05-08,495.5088585017584,499.15062342535737,491.0273541055976,494.6674827077392,3841428.9372760686
2006-05-09,498.6775001874178,502.175147515696,494.9368280648524,497.4858492812452,3305799.9881592635
2006-05-10,486.4740917410657,490.025415813274,482.3772179349799,485.40549047347446,3884401.6474820566
2006-05-11,505.8879825571781,509.549644790615,501.87163739838695,504.749005801657,3793002.9607331934
2006-05-12,514.1816335809501,517.9337811462901,510.0149478444414,513.0288530402456,3875632.1875883415
2006-05-15,520.0412929880691,523.8954939393033,515.597760798835,519.0307504924393,4081200.199744876
2006-05-16,509.4534311986365,513.1474394598799,505.3468441903752,508.2953611668008,3766032.349661506
2006-05-17,491.37006588653,494.9659987890712,487.28151836432113,490.1028882236986,3890190.7757877633
2006-05-18,488.0394569448555,491.61734753574274,483.9015041546694,486.7985963379529,3889233.467560932
2006-05-19,484.9141183359186,488.5702461306448,480.4330129557638,483.80681363352505,4261572.227459872
